Geo Point;Geo Shape;OBJECTID_1;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;nom_ZdC;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.85489056687858, 2.3064034857365168;"{""coordinates"": [2.306403485736517, 48.85489056687858], ""type"": ""Point""}";1424;248;École Militaire;;;71224;École Militaire;42885;École Militaire;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649107.2127;6861873.7278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;École Militaire
48.87169298457071, 2.338463081008744;"{""coordinates"": [2.338463081008744, 48.87169298457071], ""type"": ""Point""}";1430;737;Richelieu-Drouot;;;71330;Richelieu Drouot;44642;Richelieu Drouot;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;651475.1884;6863721.8331;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Richelieu-Drouot
48.86940219665552, 2.3538187935928794;"{""coordinates"": [2.353818793592879, 48.86940219665552], ""type"": ""Point""}";1434;837;Strasbourg-Saint-Denis;;;73633;Strasbourg - Saint-Denis;44909;Strasbourg Saint-Denis;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;652599.445;6863457.7872;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Strasbourg-Saint-Denis
48.87844430039445, 2.3619653022299603;"{""coordinates"": [2.36196530222996, 48.87844430039445], ""type"": ""Point""}";1344;161;Château-Landon;;;474149;Château Landon;479053;Gare de l'Est;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;653205.1424;6864458.3475;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Château-Landon
48.882972767827276, 2.3446670737483;"{""coordinates"": [2.3446670737483, 48.882972767827276], ""type"": ""Point""}";1379;21;Anvers;Sacré-Cœur;;71419;Anvers;42210;Anvers;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;651940.6604;6864972.2744;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Anvers
48.88162402899078, 2.3702590567553905;"{""coordinates"": [2.370259056755391, 48.88162402899078], ""type"": ""Point""}";1404;373;Jaurès;;;71940;Jaurès;43425;Jaurès;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653816.2313;6864807.0306;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Jaurès
48.88222543392857, 2.3382334685046176;"{""coordinates"": [2.338233468504618, 48.88222543392857], ""type"": ""Point""}";1429;647;Pigalle;;;71409;Pigalle;44345;Pigalle;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;651468.1616;6864893.1105;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Pigalle
48.881094427166275, 2.3147210047461946;"{""coordinates"": [2.314721004746195, 48.881094427166275], ""type"": ""Point""}";1436;907;Villiers;;;71403;Villiers;45056;Villiers;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;649742.7839;6864782.058;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Villiers
48.87262083992817, 2.356153947450339;"{""coordinates"": [2.356153947450339, 48.87262083992817], ""type"": ""Point""}";1393;159;Château d'Eau;;;71333;Château d'Eau / Mairie du 10e;42579;Château d'Eau;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652773.6544;6863814.2778;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Château d'Eau
48.80363023251622, 2.3180536133374328;"{""coordinates"": [2.318053613337433, 48.80363023251622], ""type"": ""Point""}";1467;1250;Bagneux - Lucie Aubrac;;;483315;Bagneux - Lucie Aubrac;483280;Bagneux - Lucie Aubrac;A01537;C01374;METRO 4;4;METRO;0;0;METRO 4;0;0;RATP;1;0;649912.797402;6856166.74058;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Bagneux - Lucie Aubrac
48.84241277035873, 2.259608472752572;"{""coordinates"": [2.259608472752572, 48.84241277035873], ""type"": ""Point""}";1433;278;Exelmans;;;71124;Exelmans;42977;Exelmans;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;645660.7071;6860517.5076;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Exelmans
48.870590478011124, 2.3484911310789895;"{""coordinates"": [2.34849113107899, 48.870590478011124], ""type"": ""Point""}";1439;91;Bonne Nouvelle;;;71320;Bonne Nouvelle;45100;Bonne Nouvelle;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;652209.7339;6863593.1266;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Bonne Nouvelle
48.835152535740804, 2.3585662563494667;"{""coordinates"": [2.358566256349467, 48.835152535740804], ""type"": ""Point""}";1390;124;Campo Formio;;;71063;Campo Formio;42426;Campo Formio;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;652916.7508;6859646.6967;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Campo Formio
48.77531361288962, 2.3543649431994953;"{""coordinates"": [2.354364943199495, 48.77531361288962], ""type"": ""Point""}";0;1861;L'Haÿ - les - Roses;;;69974;L'Haÿ-les-Roses;490838;L'Haÿ-les-Roses;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;652553.9666;6852995.9473;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;L'Haÿ - les - Roses
48.7280833904763, 2.3625914696897388;"{""coordinates"": [2.362591469689739, 48.7280833904763], ""type"": ""Point""}";0;1864;Aéroport d'Orly;;;63284;Aéroport d’Orly (Terminaux 1-2-3);490909;Aéroport d'Orly;A01547;C01384;METRO 14;14;METRO;0;0;METRO 14;0;0;RATP;1;0;653116.1099;6847739.9284;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Aéroport d'Orly
48.86497810787772, 2.396912847086626;"{""coordinates"": [2.396912847086626, 48.86497810787772], ""type"": ""Point""}";1427;301;Gambetta;;;71808;Gambetta;43055;Gambetta;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;655756.7839;6862940.8538;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Gambetta
48.881316062234305, 2.4271855777339173;"{""coordinates"": [2.427185577733917, 48.881316062234305], ""type"": ""Point""}";0;1853;Serge Gainsbourg;;;490779;Serge Gainsbourg;490763;Serge Gainsbourg;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;657990.7676;6864740.9959;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Serge Gainsbourg
48.87371340670775, 2.3276954096301736;"{""coordinates"": [2.327695409630174, 48.87371340670775], ""type"": ""Point""}";553;345;Havre-Caumartin;;;482368;Havre - Caumartin;462375;Havre-Caumartin;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;650687.2939;6863953.16;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Havre-Caumartin
48.86251523497548, 2.345785860039181;"{""coordinates"": [2.345785860039181, 48.86251523497548], ""type"": ""Point""}";402;460;Les Halles;;;73794;Les Halles;417675;Les Halles;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652003.8587;6862696.8633;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Les Halles
48.8690911620257, 2.380542586000037;"{""coordinates"": [2.380542586000037, 48.8690911620257], ""type"": ""Point""}";626;220;Couronnes;;;71834;Couronnes;42772;Couronnes;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;654559.4536;6863407.492;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Couronnes
48.87761018741785, 2.370811395312745;"{""coordinates"": [2.370811395312745, 48.87761018741785], ""type"": ""Point""}";667;195;Colonel Fabien;;;71893;Colonel Fabien;42732;Colonel Fabien;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653853.1813;6864360.3934;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Colonel Fabien
48.85806226176241, 2.3908609523236084;"{""coordinates"": [2.390860952323608, 48.85806226176241], ""type"": ""Point""}";926;640;Philippe Auguste;;;71751;Philippe Auguste;44332;Philippe Auguste;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;655306.8859;6862175.2736;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Philippe Auguste
48.84750708199681, 2.302968297817314;"{""coordinates"": [2.302968297817314, 48.84750708199681], ""type"": ""Point""}";646;123;Cambronne;;;71167;Cambronne;42419;Cambronne;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;648847.9144;6861054.9766;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Cambronne
48.848741665717824, 2.2989309117480614;"{""coordinates"": [2.298930911748061, 48.848741665717824], ""type"": ""Point""}";717;421;La Motte Picquet-Grenelle;;;71199;La Motte Picquet - Grenelle;43566;La Motte Picquet - Grenelle;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;648552.855;6861194.8727;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;La Motte Picquet-Grenelle
48.842102207208605, 2.3212785627446273;"{""coordinates"": [2.321278562744627, 48.842102207208605], ""type"": ""Point""}";867;565;Montparnasse-Bienvenüe;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;1;650186.4248;6860442.3044;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Montparnasse-Bienvenüe
48.838631646237154, 2.322491748462238;"{""coordinates"": [2.322491748462238, 48.838631646237154], ""type"": ""Point""}";679;299;Gaîté;;;73675;Gaîté;43046;Gaîté;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;650272.1512;6860055.6505;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Gaîté
48.83422588267789, 2.318616414425384;"{""coordinates"": [2.318616414425384, 48.83422588267789], ""type"": ""Point""}";748;636;Pernety;;;412687;Pernety;44316;Pernety;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649983.4886;6859568.2262;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Pernety
48.83182565048563, 2.3141223234590225;"{""coordinates"": [2.314122323459022, 48.83182565048563], ""type"": ""Point""}";770;656;Plaisance;;;71039;Plaisance / Vercingétorix;45322;Plaisance;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649651.2929;6859304.2041;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Plaisance
48.906094050248626, 2.3318308379624098;"{""coordinates"": [2.33183083796241, 48.906094050248626], ""type"": ""Point""}";880;323;Garibaldi;;;72128;Garibaldi;43252;Garibaldi;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;651021.0832;6867551.1312;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Garibaldi
48.904496420574624, 2.321743589558779;"{""coordinates"": [2.321743589558779, 48.904496420574624], ""type"": ""Point""}";593;1228;Saint-Ouen;;;72126;Saint-Ouen;480289;Saint-Ouen;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;650280.148;6867379.7856;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Saint-Ouen
48.840001388648794, 2.3795540112141405;"{""coordinates"": [2.37955401121414, 48.840001388648794], ""type"": ""Point""}";858;66;Bercy;;;71607;Gare de Bercy;58728;Bercy;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;654461.522;6860173.5294;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Bercy
48.91320209515785, 2.334663150119759;"{""coordinates"": [2.334663150119759, 48.91320209515785], ""type"": ""Point""}";981;1229;Mairie de Saint-Ouen;Région Île-de-France;;72168;Mairie de Saint-Ouen;43969;Mairie de Saint-Ouen;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;651235.3557;6868339.7673;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Mairie de Saint-Ouen
48.86778030055016, 2.3629287001561123;"{""coordinates"": [2.362928700156112, 48.86778030055016], ""type"": ""Point""}";819;733;République;;;71311;République;44617;République;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;653266.2316;6863272.0143;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;République
48.855726428633155, 2.4229832161458753;"{""coordinates"": [2.422983216145875, 48.855726428633155], ""type"": ""Point""}";822;741;Robespierre;;;71725;Robespierre;44650;Robespierre;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;657661.786;6861897.8455;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Robespierre
48.86394013069539, 2.2784416488331494;"{""coordinates"": [2.278441648833149, 48.86394013069539], ""type"": ""Point""}";824;751;Rue de la Pompe;Avenue Georges Mandel;;71292;Rue de la Pompe;44461;Rue de la Pompe;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;647064.7583;6862898.3399;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Rue de la Pompe
48.863065020217945, 2.2862431693282357;"{""coordinates"": [2.286243169328236, 48.863065020217945], ""type"": ""Point""}";913;863;Trocadéro;;;71285;Trocadéro;44962;Trocadéro;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;647636.2012;6862795.8336;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Trocadéro
48.84715005481051, 2.26913587274288;"{""coordinates"": [2.26913587274288, 48.84715005481051], ""type"": ""Point""}";640;251;Église d'Auteuil;;;71166;Église d'Auteuil;42947;Église d'Auteuil;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;646364.8036;6861037.7276;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Église d'Auteuil
48.8465346367312, 2.2859992220590075;"{""coordinates"": [2.285999222059008, 48.8465346367312], ""type"": ""Point""}";653;155;Charles Michels;;;71156;Charles Michels;42557;Charles Michels;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;647601.6845;6860957.9773;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Charles Michels
48.84706613315245, 2.3074022406196404;"{""coordinates"": [2.30740224061964, 48.84706613315245], ""type"": ""Point""}";778;791;Ségur;;;71157;Ségur;51612;Ségur;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;649172.8635;6861003.0844;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Ségur
48.848816373369594, 2.3212578628937472;"{""coordinates"": [2.321257862893747, 48.848816373369594], ""type"": ""Point""}";840;871;Vaneau;;;71170;Vaneau;45116;Vaneau;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;650191.3229;6861188.8642;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Vaneau
48.847971541497, 2.257744680363203;"{""coordinates"": [2.257744680363203, 48.847971541497], ""type"": ""Point""}";930;683;Porte d'Auteuil;;;71169;Porte d'Auteuil;44504;Porte d'Auteuil;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;645529.7326;6861136.8658;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Porte d'Auteuil
48.86558647849898, 2.356736756794993;"{""coordinates"": [2.356736756794993, 48.86558647849898], ""type"": ""Point""}";612;28;Arts et Métiers;;;71293;Arts et Métiers;42230;Arts et Métiers;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;652810.0307;6863031.7606;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Arts et Métiers
48.86525378605433, 2.3745819699964126;"{""coordinates"": [2.374581969996413, 48.86525378605433], ""type"": ""Point""}";741;625;Parmentier;;;71801;Parmentier;58725;Parmentier;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;654118.8397;6862984.2509;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Parmentier
48.87039638922484, 2.3614002104327776;"{""coordinates"": [2.361400210432778, 48.87039638922484], ""type"": ""Point""}";690;370;Jacques Bonsergent;;;71322;Jacques Bonsergent;43417;Jacques Bonsergent;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653156.4609;6863563.8098;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Jacques Bonsergent
48.886856931501875, 2.3859131742732758;"{""coordinates"": [2.385913174273276, 48.886856931501875], ""type"": ""Point""}";738;614;Ourcq;;;71972;Ourcq;44227;Ourcq;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;654968.7705;6865379.8582;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Ourcq
48.830972672988366, 2.3555802740779104;"{""coordinates"": [2.35558027407791, 48.830972672988366], ""type"": ""Point""}";756;652;Place d'Italie;;;71033;Place d'Italie - Italie 2;44371;Place d'Italie;A01538;C01375;METRO 5;5;METRO;0;0;METRO 5;0;0;RATP;1;0;652693.7822;6859183.7267;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Place d'Italie
48.863972478817246, 2.3496175641598405;"{""coordinates"": [2.34961756415984, 48.863972478817246], ""type"": ""Point""}";683;273;Étienne Marcel;;;479068;Étienne Marcel;44970;Étienne Marcel;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652286.2983;6862856.5748;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Étienne Marcel
48.84378130573586, 2.3243970123857944;"{""coordinates"": [2.324397012385794, 48.84378130573586], ""type"": ""Point""}";866;564;Montparnasse-Bienvenüe;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;1;650416.8898;6860627.0399;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Montparnasse-Bienvenüe
48.84445639456913, 2.440439978057246;"{""coordinates"": [2.440439978057246, 48.84445639456913], ""type"": ""Point""}";654;160;Château de Vincennes;;;71634;Château de Vincennes;42582;Château de Vincennes;A01534;C01371;METRO 1;1;METRO;0;0;METRO 1;0;0;RATP;1;0;658933.7619;6860635.4943;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Château de Vincennes
48.86434377873392, 2.330129877112862;"{""coordinates"": [2.330129877112862, 48.86434377873392], ""type"": ""Point""}";940;864;Tuileries;;;71284;Tuileries;45664;Tuileries;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;650857.0163;6862909.8123;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Tuileries
48.78000282890859, 2.4593631290764044;"{""coordinates"": [2.459363129076404, 48.78000282890859], ""type"": ""Point""}";629;224;Créteil–Préfecture;Hôtel de Ville;;70021;Créteil Préfecture;42778;Créteil Préfecture;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;660273.4464;6853459.3559;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Créteil–Préfecture
48.81480300700047, 2.422376142845623;"{""coordinates"": [2.422376142845623, 48.81480300700047], ""type"": ""Point""}";639;12;École Vétérinaire de Maisons-Alfort;;;70522;École Vétérinaire de Maisons-Alfort;42889;École Vétérinaire de Maisons-Alfort;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;657583.9566;6857347.8995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;École Vétérinaire de Maisons-Alfort
48.87547445667917, 2.398867596625601;"{""coordinates"": [2.398867596625601, 48.87547445667917], ""type"": ""Point""}";790;848;Télégraphe;;;71870;Télégraphe;44923;Télégraphe;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;655909.0693;6864106.8825;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Télégraphe
48.81012995727394, 2.362263387127349;"{""coordinates"": [2.362263387127349, 48.81012995727394], ""type"": ""Point""}";722;442;Le Kremlin-Bicêtre;;;70452;Le Kremlin - Bicêtre;43643;Le Kremlin - Bicêtre;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;653165.655;6856862.2879;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Le Kremlin-Bicêtre
48.8762727026041, 2.3580579070747385;"{""coordinates"": [2.358057907074739, 48.8762727026041], ""type"": ""Point""}";863;315;Gare de l'Est;;;71359;Gare de l'Est;43138;Gare de l'Est;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;1;652916.6087;6864219.2028;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Gare de l'Est
48.80468812091137, 2.3639531966021656;"{""coordinates"": [2.363953196602166, 48.80468812091137], ""type"": ""Point""}";915;896;Villejuif - Léo Lagrange;;;70375;Villejuif Léo Lagrange;47826;Villejuif Léo Lagrange;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;653284.8753;6856256.2281;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Villejuif - Léo Lagrange
48.89146500033268, 2.3498154532183615;"{""coordinates"": [2.349815453218361, 48.89146500033268], ""type"": ""Point""}";701;510;Marcadet-Poissonniers;;;71511;Marcadet Poissonniers;44075;Marcadet Poissonniers;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;652325.9877;6865913.4413;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Marcadet-Poissonniers
48.842871275006345, 2.3124475130659863;"{""coordinates"": [2.312447513065986, 48.842871275006345], ""type"": ""Point""}";743;628;Pasteur;;;71125;Pasteur;44273;Pasteur;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;649539.0462;6860533.4239;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Pasteur
48.876047496005405, 2.337495844533765;"{""coordinates"": [2.337495844533765, 48.876047496005405], ""type"": ""Point""}";761;600;Notre-Dame-de-Lorette;;;71350;Notre-Dame-de-Lorette;44210;Notre-Dame-de-Lorette;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;651408.3042;6864206.6184;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Notre-Dame-de-Lorette
48.85849912371638, 2.323167611246745;"{""coordinates"": [2.323167611246745, 48.85849912371638], ""type"": ""Point""}";784;803;Solférino;Musée d'Orsay;;71270;Solférino;44840;Solférino;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;650340.6927;6862264.2924;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Solférino
